,Province/State,Country/Region,Lat,Long,Date,Confirmed Cases (cumulative))
46746,,Singapore,1.2833,103.8333,2020-07-15,46878
46747,,Slovakia,48.669,19.699,2020-07-15,1927
46748,,Slovenia,46.1512,14.9955,2020-07-15,1878
46749,,Somalia,5.152149,46.199616,2020-07-15,3083
46750,,South Africa,-30.5595,22.9375,2020-07-15,311049
46751,,Spain,40.463667,-3.74922,2020-07-15,257494
46752,,Sri Lanka,7.873054,80.77179699999998,2020-07-15,2671
46753,,Sudan,12.8628,30.2176,2020-07-15,10527
46754,,Suriname,3.9193,-56.0278,2020-07-15,837
46755,,Sweden,60.128161,18.643501,2020-07-15,76492
46756,,Switzerland,46.8182,8.2275,2020-07-15,33148
46757,,Taiwan*,23.7,121.0,2020-07-15,451
46758,,Tanzania,-6.369028,34.888822,2020-07-15,509
46759,,Thailand,15.870032,100.992541,2020-07-15,3232
46760,,Togo,8.6195,0.8248,2020-07-15,740
46761,,Trinidad and Tobago,10.6918,-61.2225,2020-07-15,133
46762,,Tunisia,33.886917,9.537499,2020-07-15,1319
46763,,Turkey,38.9637,35.2433,2020-07-15,215940
46764,,Uganda,1.373333,32.290275,2020-07-15,1043
46765,,Ukraine,48.3794,31.1656,2020-07-15,56779
46766,,United Arab Emirates,23.424076,53.847818,2020-07-15,55848
46767,Bermuda,United Kingdom,32.3078,-64.7505,2020-07-15,150
46768,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-15,203
46769,Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-15,581
46770,Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-15,180
46771,Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-15,336
46772,Montserrat,United Kingdom,16.742498,-62.187366,2020-07-15,12
46773,,United Kingdom,55.3781,-3.4360000000000004,2020-07-15,291911
46774,,Uruguay,-32.5228,-55.7658,2020-07-15,1009
46775,,US,40.0,-100.0,2020-07-15,3498902
46776,,Uzbekistan,41.377491,64.585262,2020-07-15,14581
46777,,Venezuela,6.4238,-66.5897,2020-07-15,10428
46778,,Vietnam,14.058324,108.277199,2020-07-15,381
46779,,Zambia,-13.133897,27.849332,2020-07-15,1895
46780,,Zimbabwe,-19.015438,29.154857,2020-07-15,1089
46781,Diamond Princess,Canada,0.0,0.0,2020-07-15,0
46782,,Dominica,15.415,-61.371,2020-07-15,18
46783,,Grenada,12.1165,-61.679,2020-07-15,23
46784,,Mozambique,-18.665695,35.529562,2020-07-15,1330
46785,,Syria,34.802075,38.99681500000001,2020-07-15,458
46786,,Timor-Leste,-8.874217,125.727539,2020-07-15,24
46787,,Belize,17.1899,-88.4976,2020-07-15,39
46788,,Laos,19.85627,102.495496,2020-07-15,19
46789,,Libya,26.3351,17.228331,2020-07-15,1589
46790,,West Bank and Gaza,31.9522,35.2332,2020-07-15,7064
46791,,Guinea-Bissau,11.8037,-15.1804,2020-07-15,1842
46792,,Mali,17.570692,-3.996166000000001,2020-07-15,2433
46793,,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-15,17
46794,Northwest Territories,Canada,64.8255,-124.8457,2020-07-15,5
46795,Yukon,Canada,64.2823,-135.0,2020-07-15,11
46796,,Kosovo,42.602636,20.902977,2020-07-15,5237
46797,,Burma,21.9162,95.956,2020-07-15,337
46798,Anguilla,United Kingdom,18.2206,-63.0686,2020-07-15,3
46799,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-15,8
46800,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-15,72
46801,,MS Zaandam,0.0,0.0,2020-07-15,9
46802,,Botswana,-22.3285,24.6849,2020-07-15,399
46803,,Burundi,-3.3731,29.9189,2020-07-15,269
46804,,Sierra Leone,8.460555000000001,-11.779889,2020-07-15,1668
46805,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-07-15,9
46806,,Malawi,-13.2543,34.3015,2020-07-15,2614
46807,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-15,13
46808,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-15,2
46809,,South Sudan,6.877000000000002,31.307,2020-07-15,2153
46810,,Western Sahara,24.2155,-12.8858,2020-07-15,10
46811,,Sao Tome and Principe,0.1864,6.6131,2020-07-15,737
46812,,Yemen,15.552727,48.516388,2020-07-15,1526
46813,,Comoros,-11.6455,43.3333,2020-07-15,321
46814,,Tajikistan,38.861,71.2761,2020-07-15,6695
46815,,Lesotho,-29.61,28.2336,2020-07-15,256
46816,,Afghanistan,33.93911,67.709953,2020-07-16,35070
46817,,Albania,41.1533,20.1683,2020-07-16,3851
46818,,Algeria,28.0339,1.6596,2020-07-16,21355
46819,,Andorra,42.5063,1.5218,2020-07-16,877
46820,,Angola,-11.2027,17.8739,2020-07-16,607
46821,,Antigua and Barbuda,17.0608,-61.7964,2020-07-16,74
46822,,Argentina,-38.4161,-63.6167,2020-07-16,114783
46823,,Armenia,40.0691,45.0382,2020-07-16,33559
46824,Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-16,113
46825,New South Wales,Australia,-33.8688,151.2093,2020-07-16,3535
46826,Northern Territory,Australia,-12.4634,130.8456,2020-07-16,31
46827,Queensland,Australia,-27.4698,153.0251,2020-07-16,1071
46828,South Australia,Australia,-34.9285,138.6007,2020-07-16,444
46829,Tasmania,Australia,-42.8821,147.3272,2020-07-16,228
46830,Victoria,Australia,-37.8136,144.9631,2020-07-16,5165
46831,Western Australia,Australia,-31.9505,115.8605,2020-07-16,646
46832,,Austria,47.5162,14.5501,2020-07-16,19270
46833,,Azerbaijan,40.1431,47.5769,2020-07-16,26165
46834,,Bahamas,25.025885,-78.035889,2020-07-16,124
46835,,Bahrain,26.0275,50.55,2020-07-16,35084
46836,,Bangladesh,23.685,90.3563,2020-07-16,196323
46837,,Barbados,13.1939,-59.5432,2020-07-16,104
46838,,Belarus,53.7098,27.9534,2020-07-16,65623
46839,,Belgium,50.8333,4.469936,2020-07-16,63238
46840,,Benin,9.3077,2.3158,2020-07-16,1463
46841,,Bhutan,27.5142,90.4336,2020-07-16,86
46842,,Bolivia,-16.2902,-63.5887,2020-07-16,54156
46843,,Bosnia and Herzegovina,43.9159,17.6791,2020-07-16,7681
46844,,Brazil,-14.235,-51.9253,2020-07-16,2012151
46845,,Brunei,4.5353,114.7277,2020-07-16,141
46846,,Bulgaria,42.7339,25.4858,2020-07-16,8144
46847,,Burkina Faso,12.2383,-1.5616,2020-07-16,1038
46848,,Cabo Verde,16.5388,-23.0418,2020-07-16,1894
46849,,Cambodia,11.55,104.9167,2020-07-16,171
46850,,Cameroon,3.848,11.5021,2020-07-16,16157
46851,Alberta,Canada,53.9333,-116.5765,2020-07-16,9114
46852,British Columbia,Canada,53.7267,-127.6476,2020-07-16,3170
46853,Grand Princess,Canada,0.0,0.0,2020-07-16,13
46854,Manitoba,Canada,53.7609,-98.8139,2020-07-16,331
46855,New Brunswick,Canada,46.5653,-66.4619,2020-07-16,168
46856,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-16,262
46857,Nova Scotia,Canada,44.682,-63.7443,2020-07-16,1067
46858,Ontario,Canada,51.2538,-85.3232,2020-07-16,39043
46859,Prince Edward Island,Canada,46.5107,-63.4168,2020-07-16,36
46860,Quebec,Canada,52.9399,-73.5491,2020-07-16,57001
46861,Saskatchewan,Canada,52.9399,-106.4509,2020-07-16,923
46862,,Central African Republic,6.6111,20.9394,2020-07-16,4373
46863,,Chad,15.4542,18.7322,2020-07-16,886
46864,,Chile,-35.6751,-71.543,2020-07-16,323698
46865,Anhui,China,31.8257,117.2264,2020-07-16,991
46866,Beijing,China,40.1824,116.4142,2020-07-16,929
46867,Chongqing,China,30.0572,107.874,2020-07-16,583
46868,Fujian,China,26.0789,117.9874,2020-07-16,363
46869,Gansu,China,35.7518,104.2861,2020-07-16,167
46870,Guangdong,China,23.3417,113.4244,2020-07-16,1654
46871,Guangxi,China,23.8298,108.7881,2020-07-16,255
46872,Guizhou,China,26.8154,106.8748,2020-07-16,147
46873,Hainan,China,19.1959,109.7453,2020-07-16,171
46874,Hebei,China,39.549,116.1306,2020-07-16,349
46875,Heilongjiang,China,47.862,127.7615,2020-07-16,947
46876,Henan,China,37.8957,114.9042,2020-07-16,1276
46877,Hong Kong,China,22.3,114.2,2020-07-16,1655
46878,Hubei,China,30.9756,112.2707,2020-07-16,68135
46879,Hunan,China,27.6104,111.7088,2020-07-16,1019
46880,Inner Mongolia,China,44.0935,113.9448,2020-07-16,249
46881,Jiangsu,China,32.9711,119.455,2020-07-16,654
46882,Jiangxi,China,27.614,115.7221,2020-07-16,932
46883,Jilin,China,43.6661,126.1923,2020-07-16,155
46884,Liaoning,China,41.2956,122.6085,2020-07-16,164
46885,Macau,China,22.1667,113.55,2020-07-16,46
46886,Ningxia,China,37.2692,106.1655,2020-07-16,75
46887,Qinghai,China,35.7452,95.9956,2020-07-16,18
46888,Shaanxi,China,35.1917,108.8701,2020-07-16,322
46889,Shandong,China,36.3427,118.1498,2020-07-16,794
46890,Shanghai,China,31.202,121.4491,2020-07-16,733
46891,Shanxi,China,37.5777,112.2922,2020-07-16,201
46892,Sichuan,China,30.6171,102.7103,2020-07-16,599
46893,Tianjin,China,39.3054,117.323,2020-07-16,203
46894,Tibet,China,31.6927,88.0924,2020-07-16,1
46895,Xinjiang,China,41.1129,85.2401,2020-07-16,82
46896,Yunnan,China,24.974,101.487,2020-07-16,188
46897,Zhejiang,China,29.1832,120.0934,2020-07-16,1270
46898,,Colombia,4.5709,-74.2973,2020-07-16,173206
46899,,Congo (Brazzaville),-0.228,15.8277,2020-07-16,2358
46900,,Congo (Kinshasa),-4.0383,21.7587,2020-07-16,8199
46901,,Costa Rica,9.7489,-83.7534,2020-07-16,9546
46902,,Cote d'Ivoire,7.54,-5.5471,2020-07-16,13554
46903,,Croatia,45.1,15.2,2020-07-16,4039
46904,,Diamond Princess,0.0,0.0,2020-07-16,712
46905,,Cuba,21.521757,-77.78116700000002,2020-07-16,2440
46906,,Cyprus,35.1264,33.4299,2020-07-16,1031
46907,,Czechia,49.8175,15.473,2020-07-16,13612
46908,Faroe Islands,Denmark,61.8926,-6.9118,2020-07-16,188
46909,Greenland,Denmark,71.7069,-42.6043,2020-07-16,13
46910,,Denmark,56.2639,9.5018,2020-07-16,13124
46911,,Djibouti,11.8251,42.5903,2020-07-16,4993
46912,,Dominican Republic,18.7357,-70.1627,2020-07-16,48743
46913,,Ecuador,-1.8312,-78.1834,2020-07-16,71365
46914,,Egypt,26.820553000000004,30.802498,2020-07-16,85771
46915,,El Salvador,13.7942,-88.8965,2020-07-16,10957
46916,,Equatorial Guinea,1.6508,10.2679,2020-07-16,3071
46917,,Eritrea,15.1794,39.7823,2020-07-16,251
46918,,Estonia,58.5953,25.0136,2020-07-16,2016
46919,,Eswatini,-26.5225,31.4659,2020-07-16,1552
46920,,Ethiopia,9.145,40.4897,2020-07-16,8475
46921,,Fiji,-17.7134,178.065,2020-07-16,26
46922,,Finland,61.92411,25.748151,2020-07-16,7293
46923,French Guiana,France,3.9339,-53.1258,2020-07-16,6393
46924,French Polynesia,France,-17.6797,149.4068,2020-07-16,62
46925,Guadeloupe,France,16.265,-61.551,2020-07-16,190
46926,Mayotte,France,-12.8275,45.166244,2020-07-16,2778
46927,New Caledonia,France,-20.904305,165.618042,2020-07-16,22
46928,Reunion,France,-21.1151,55.5364,2020-07-16,612
46929,Saint Barthelemy,France,17.9,-62.8333,2020-07-16,6
46930,St Martin,France,18.0708,-63.0501,2020-07-16,43
46931,Martinique,France,14.6415,-61.0242,2020-07-16,255
46932,,France,46.2276,2.2137,2020-07-16,200739
46933,,Gabon,-0.8037,11.6094,2020-07-16,6121
46934,,Gambia,13.4432,-15.3101,2020-07-16,78
46935,,Georgia,42.3154,43.3569,2020-07-16,1006
46936,,Germany,51.165691,10.451526,2020-07-16,201450
46937,,Ghana,7.9465,-1.0232,2020-07-16,26125
46938,,Greece,39.0742,21.8243,2020-07-16,3939
46939,,Guatemala,15.7835,-90.2308,2020-07-16,32939
46940,,Guinea,9.9456,-9.6966,2020-07-16,6359
46941,,Guyana,4.860416000000002,-58.93018000000001,2020-07-16,315
46942,,Haiti,18.9712,-72.2852,2020-07-16,6948
46943,,Holy See,41.9029,12.4534,2020-07-16,12
46944,,Honduras,15.2,-86.2419,2020-07-16,30867
46945,,Hungary,47.1625,19.5033,2020-07-16,4279
46946,,Iceland,64.9631,-19.0208,2020-07-16,1836
46947,,India,20.593684,78.96288,2020-07-16,1003832
46948,,Indonesia,-0.7893,113.9213,2020-07-16,81668
46949,,Iran,32.427908,53.68804599999999,2020-07-16,267061
46950,,Iraq,33.223191,43.679291,2020-07-16,86148
46951,,Ireland,53.1424,-7.6921,2020-07-16,25698
46952,,Israel,31.046051,34.851612,2020-07-16,46059
46953,,Italy,41.87194,12.56738,2020-07-16,243736
46954,,Jamaica,18.1096,-77.2975,2020-07-16,765
46955,,Japan,36.204824,138.252924,2020-07-16,23510
46956,,Jordan,31.24,36.51,2020-07-16,1206
46957,,Kazakhstan,48.0196,66.9237,2020-07-16,66895
46958,,Kenya,-0.0236,37.9062,2020-07-16,11673
46959,,"Korea, South",35.90775700000001,127.766922,2020-07-16,13672
46960,,Kuwait,29.31166,47.481766,2020-07-16,57668
46961,,Kyrgyzstan,41.20438,74.766098,2020-07-16,12498
46962,,Latvia,56.8796,24.6032,2020-07-16,1179
46963,,Lebanon,33.8547,35.8623,2020-07-16,2599
46964,,Liberia,6.4280550000000005,-9.429499,2020-07-16,1070
46965,,Liechtenstein,47.14,9.55,2020-07-16,84
46966,,Lithuania,55.1694,23.8813,2020-07-16,1902
46967,,Luxembourg,49.8153,6.1296,2020-07-16,5285
46968,,Madagascar,-18.766947,46.869107,2020-07-16,6089
46969,,Malaysia,4.210483999999999,101.975766,2020-07-16,8737
46970,,Maldives,3.2028,73.2207,2020-07-16,2899
46971,,Malta,35.9375,14.3754,2020-07-16,674
46972,,Mauritania,21.0079,-10.9408,2020-07-16,5659
46973,,Mauritius,-20.348404,57.552152,2020-07-16,343
46974,,Mexico,23.6345,-102.5528,2020-07-16,324041
46975,,Moldova,47.4116,28.3699,2020-07-16,20264
46976,,Monaco,43.7333,7.4167,2020-07-16,109
46977,,Mongolia,46.8625,103.8467,2020-07-16,262
46978,,Montenegro,42.708678000000006,19.37439,2020-07-16,1287
46979,,Morocco,31.7917,-7.0926,2020-07-16,16545
46980,,Namibia,-22.9576,18.4904,2020-07-16,1032
46981,,Nepal,28.1667,84.25,2020-07-16,17344
46982,Aruba,Netherlands,12.5211,-69.9683,2020-07-16,108
46983,Curacao,Netherlands,12.1696,-68.99,2020-07-16,26
46984,Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-16,78
46985,,Netherlands,52.1326,5.2913,2020-07-16,51351
46986,,New Zealand,-40.9006,174.886,2020-07-16,1549
46987,,Nicaragua,12.865416,-85.207229,2020-07-16,3147
46988,,Niger,17.607789,8.081666,2020-07-16,1102
46989,,Nigeria,9.082,8.6753,2020-07-16,34854
46990,,North Macedonia,41.6086,21.7453,2020-07-16,8623
46991,,Norway,60.472,8.4689,2020-07-16,9015
46992,,Oman,21.512583,55.92325500000001,2020-07-16,62574
46993,,Pakistan,30.3753,69.3451,2020-07-16,257914
46994,,Panama,8.538,-80.7821,2020-07-16,50373
46995,,Papua New Guinea,-6.314993,143.95555,2020-07-16,11
46996,,Paraguay,-23.4425,-58.4438,2020-07-16,3342
46997,,Peru,-9.19,-75.0152,2020-07-16,341586
46998,,Philippines,12.879721,121.774017,2020-07-16,61266
46999,,Poland,51.9194,19.1451,2020-07-16,39054
47000,,Portugal,39.3999,-8.2245,2020-07-16,47765
47001,,Qatar,25.3548,51.1839,2020-07-16,105477
47002,,Romania,45.9432,24.9668,2020-07-16,35003
47003,,Russia,61.52401,105.318756,2020-07-16,751612
47004,,Rwanda,-1.9403,29.8739,2020-07-16,1473
47005,,Saint Lucia,13.9094,-60.9789,2020-07-16,23
47006,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-16,35
47007,,San Marino,43.9424,12.4578,2020-07-16,699
47008,,Saudi Arabia,23.885942,45.079162,2020-07-16,243238
47009,,Senegal,14.4974,-14.4524,2020-07-16,8481
47010,,Serbia,44.0165,21.0059,2020-07-16,19717
47011,,Seychelles,-4.6796,55.492,2020-07-16,108
47012,,Singapore,1.2833,103.8333,2020-07-16,47126
47013,,Slovakia,48.669,19.699,2020-07-16,1951
47014,,Slovenia,46.1512,14.9955,2020-07-16,1897
47015,,Somalia,5.152149,46.199616,2020-07-16,3106
47016,,South Africa,-30.5595,22.9375,2020-07-16,324221
47017,,Spain,40.463667,-3.74922,2020-07-16,258855
47018,,Sri Lanka,7.873054,80.77179699999998,2020-07-16,2687
47019,,Sudan,12.8628,30.2176,2020-07-16,10527
47020,,Suriname,3.9193,-56.0278,2020-07-16,904
47021,,Sweden,60.128161,18.643501,2020-07-16,76877
47022,,Switzerland,46.8182,8.2275,2020-07-16,33290
47023,,Taiwan*,23.7,121.0,2020-07-16,451
47024,,Tanzania,-6.369028,34.888822,2020-07-16,509
47025,,Thailand,15.870032,100.992541,2020-07-16,3236
47026,,Togo,8.6195,0.8248,2020-07-16,749
47027,,Trinidad and Tobago,10.6918,-61.2225,2020-07-16,133
47028,,Tunisia,33.886917,9.537499,2020-07-16,1327
47029,,Turkey,38.9637,35.2433,2020-07-16,216873
47030,,Uganda,1.373333,32.290275,2020-07-16,1051
47031,,Ukraine,48.3794,31.1656,2020-07-16,57640
47032,,United Arab Emirates,23.424076,53.847818,2020-07-16,56129
47033,Bermuda,United Kingdom,32.3078,-64.7505,2020-07-16,152
47034,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-16,203
47035,Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-16,583
47036,Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-16,180
47037,Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-16,336
47038,Montserrat,United Kingdom,16.742498,-62.187366,2020-07-16,12
47039,,United Kingdom,55.3781,-3.4360000000000004,2020-07-16,292552
47040,,Uruguay,-32.5228,-55.7658,2020-07-16,1026
47041,,US,40.0,-100.0,2020-07-16,3576157
47042,,Uzbekistan,41.377491,64.585262,2020-07-16,15066
47043,,Venezuela,6.4238,-66.5897,2020-07-16,10854
47044,,Vietnam,14.058324,108.277199,2020-07-16,381
47045,,Zambia,-13.133897,27.849332,2020-07-16,1895
47046,,Zimbabwe,-19.015438,29.154857,2020-07-16,1362
47047,Diamond Princess,Canada,0.0,0.0,2020-07-16,0
47048,,Dominica,15.415,-61.371,2020-07-16,18
47049,,Grenada,12.1165,-61.679,2020-07-16,23
47050,,Mozambique,-18.665695,35.529562,2020-07-16,1383
47051,,Syria,34.802075,38.99681500000001,2020-07-16,477
47052,,Timor-Leste,-8.874217,125.727539,2020-07-16,24
47053,,Belize,17.1899,-88.4976,2020-07-16,40
47054,,Laos,19.85627,102.495496,2020-07-16,19
47055,,Libya,26.3351,17.228331,2020-07-16,1652
47056,,West Bank and Gaza,31.9522,35.2332,2020-07-16,7412
47057,,Guinea-Bissau,11.8037,-15.1804,2020-07-16,1902
47058,,Mali,17.570692,-3.996166000000001,2020-07-16,2440
47059,,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-16,17
47060,Northwest Territories,Canada,64.8255,-124.8457,2020-07-16,5
47061,Yukon,Canada,64.2823,-135.0,2020-07-16,11
47062,,Kosovo,42.602636,20.902977,2020-07-16,5369
47063,,Burma,21.9162,95.956,2020-07-16,339
47064,Anguilla,United Kingdom,18.2206,-63.0686,2020-07-16,3
47065,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-16,8
47066,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-16,74
47067,,MS Zaandam,0.0,0.0,2020-07-16,9
47068,,Botswana,-22.3285,24.6849,2020-07-16,522
47069,,Burundi,-3.3731,29.9189,2020-07-16,303
47070,,Sierra Leone,8.460555000000001,-11.779889,2020-07-16,1678
47071,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-07-16,9
47072,,Malawi,-13.2543,34.3015,2020-07-16,2712
47073,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-16,13
47074,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-16,2
47075,,South Sudan,6.877000000000002,31.307,2020-07-16,2171
47076,,Western Sahara,24.2155,-12.8858,2020-07-16,10
47077,,Sao Tome and Principe,0.1864,6.6131,2020-07-16,740
47078,,Yemen,15.552727,48.516388,2020-07-16,1552
47079,,Comoros,-11.6455,43.3333,2020-07-16,328
47080,,Tajikistan,38.861,71.2761,2020-07-16,6741
47081,,Lesotho,-29.61,28.2336,2020-07-16,256
47082,,Afghanistan,33.93911,67.709953,2020-07-17,35229
47083,,Albania,41.1533,20.1683,2020-07-17,3906
47084,,Algeria,28.0339,1.6596,2020-07-17,21948
47085,,Andorra,42.5063,1.5218,2020-07-17,880
47086,,Angola,-11.2027,17.8739,2020-07-17,638
47087,,Antigua and Barbuda,17.0608,-61.7964,2020-07-17,76
47088,,Argentina,-38.4161,-63.6167,2020-07-17,119301
47089,,Armenia,40.0691,45.0382,2020-07-17,34001
47090,Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-17,113
47091,New South Wales,Australia,-33.8688,151.2093,2020-07-17,3550
47092,Northern Territory,Australia,-12.4634,130.8456,2020-07-17,31
47093,Queensland,Australia,-27.4698,153.0251,2020-07-17,1071
47094,South Australia,Australia,-34.9285,138.6007,2020-07-17,444
47095,Tasmania,Australia,-42.8821,147.3272,2020-07-17,228
47096,Victoria,Australia,-37.8136,144.9631,2020-07-17,5353
47097,Western Australia,Australia,-31.9505,115.8605,2020-07-17,651
47098,,Austria,47.5162,14.5501,2020-07-17,19439
47099,,Azerbaijan,40.1431,47.5769,2020-07-17,26636
47100,,Bahamas,25.025885,-78.035889,2020-07-17,129
47101,,Bahrain,26.0275,50.55,2020-07-17,35473
47102,,Bangladesh,23.685,90.3563,2020-07-17,199357
47103,,Barbados,13.1939,-59.5432,2020-07-17,104
47104,,Belarus,53.7098,27.9534,2020-07-17,65782
47105,,Belgium,50.8333,4.469936,2020-07-17,63499
47106,,Benin,9.3077,2.3158,2020-07-17,1602
47107,,Bhutan,27.5142,90.4336,2020-07-17,87
47108,,Bolivia,-16.2902,-63.5887,2020-07-17,56102
47109,,Bosnia and Herzegovina,43.9159,17.6791,2020-07-17,7908
47110,,Brazil,-14.235,-51.9253,2020-07-17,2046328
47111,,Brunei,4.5353,114.7277,2020-07-17,141
47112,,Bulgaria,42.7339,25.4858,2020-07-17,8442
47113,,Burkina Faso,12.2383,-1.5616,2020-07-17,1045
47114,,Cabo Verde,16.5388,-23.0418,2020-07-17,1939
47115,,Cambodia,11.55,104.9167,2020-07-17,171
47116,,Cameroon,3.848,11.5021,2020-07-17,16157
47117,Alberta,Canada,53.9333,-116.5765,2020-07-17,9219
47118,British Columbia,Canada,53.7267,-127.6476,2020-07-17,3198
47119,Grand Princess,Canada,0.0,0.0,2020-07-17,13
47120,Manitoba,Canada,53.7609,-98.8139,2020-07-17,336
47121,New Brunswick,Canada,46.5653,-66.4619,2020-07-17,168
47122,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-17,262
47123,Nova Scotia,Canada,44.682,-63.7443,2020-07-17,1067
47124,Ontario,Canada,51.2538,-85.3232,2020-07-17,39164
47125,Prince Edward Island,Canada,46.5107,-63.4168,2020-07-17,36
47126,Quebec,Canada,52.9399,-73.5491,2020-07-17,57142
47127,Saskatchewan,Canada,52.9399,-106.4509,2020-07-17,936
47128,,Central African Republic,6.6111,20.9394,2020-07-17,4389
47129,,Chad,15.4542,18.7322,2020-07-17,887
47130,,Chile,-35.6751,-71.543,2020-07-17,326439
47131,Anhui,China,31.8257,117.2264,2020-07-17,991
47132,Beijing,China,40.1824,116.4142,2020-07-17,929
